Type,Source,Destination,Alt_text,Anchor,Status_code,Status,Follow
IMG,https://parus-peterburg.ru/питерский-музей-бродского,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-павлова,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-набокова,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/сад-бенуа,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-po-peterburgu,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-арктики,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-хлеба,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/парк-екатерингоф,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/luchshie-ekskursii-po-sankt-peterburgu-i-oblasti/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-шевченко,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-державина,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-репина,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-театрального-и-музыкального-искусства,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/luchshie-muzei-kronshtadta/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-куинджи,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/muzei-rerihov-prigotovil-podarki-dlya-detei-vo-vremya-osennih-kanikul,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/top-7-mest-v-okrestnostyah-peterburga/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-гигиены,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/jekskursija-po-litejnojs-chjasti-spb,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/jekskursija-na-pivnoje-proizvodstvo,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/molodeznie-ekskursii-po-peterburgu,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/eks-po-gal-dragoc-peter-ermitazha,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-tainy-vasilevskogo-ostrova,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/v-sankt-peterburge-proidut-nedeli-severnyh-stran,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/jekskursija-v-muzej-vodki,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/игра-царское-село/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/v-sankt-peterburge-proidet-festival-sovremennoe-iskusstvo-v-tradicionnom-muzee-2012,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-po-porochnomu-staromu-sankt-peterburgu,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/v-2013-godu-v-sankt-peterburge-otkroetsya-muzei-kvartira-brodskogo,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/uvlekateljnaja-jekskursiaj-na-dambu,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/peterburg-dlya-turistov,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-loshadinye-istorii-v-muzeinom-kvartale,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-progulki-s-sergeem-dovlatovym,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/выставка-европейская-охота-и-охотни/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/выставка-снег-падает-на-всех/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-neizvestnyi-vladimirskii-kvartal,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/выставка-оловянные-солдатики-в-эрмит/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/jekskursii-v-stile-rep,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/na-jeskursiju-po-spb-po-sledam-dostojevskogo,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-masonskii-peterburg,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/музей-железнодорожного-транспорта,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/muzei-gorodskoi-skulptury-razmestyat-v-utkinoi-dache,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/otrestavrirovannyi-bolshoi-zal-agatovyh-komnat-vnov-jdet-gostei,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/петербург-достоевского/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/unikalnyi-mehanizm-dvorcovogo-mosta-budet-demontirovan-i-peredan-v-muzei,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
IMG,https://parus-peterburg.ru/den-vmf-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2023/09/bridge-6917144_1280-400x400.jpg,Картинка записи,,200,OK,
AHREF,https://parus-peterburg.ru/воронихинский-сквер,https://parus-peterburg.ru/wp-content/uploads/2022/12/Воронихинский-сквер.jpg,,,200,OK,true
IMG,https://parus-peterburg.ru/воронихинский-сквер,https://parus-peterburg.ru/wp-content/uploads/2022/12/Воронихинский-сквер.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/tours/kvest-ekskursiya-v-gatchinskom-dvorce-dlya-shkolnikov/,https://parus-peterburg.ru/wp-content/uploads/2023/07/beautiful-summer-landscape-with-a-tree-near-the-old-palace-gatchina-russia.jpg.webp,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/20-samyh-neobichnyh-mest-peterburg/,https://parus-peterburg.ru/wp-content/uploads/2022/02/1-3-400x400.png,,,200,OK,
IMG,https://parus-peterburg.ru/blog/,https://parus-peterburg.ru/wp-content/uploads/2023/01/Vitoslavicy_Maslenica-1-500x233.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/avtobusnyye-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/04/kunstkammer-rostral-column-peter-and-paul-fortress-and-the-palace-bridge-across-the-neva-river-in-st-petersburg-in-the-rays-of-the-setting-sun-1024x677.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tematicheskiye/,https://parus-peterburg.ru/wp-content/uploads/2020/04/kunstkammer-rostral-column-peter-and-paul-fortress-and-the-palace-bridge-across-the-neva-river-in-st-petersburg-in-the-rays-of-the-setting-sun-1024x677.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/bilety-bez-ocheredi/,https://parus-peterburg.ru/wp-content/uploads/2020/04/kunstkammer-rostral-column-peter-and-paul-fortress-and-the-palace-bridge-across-the-neva-river-in-st-petersburg-in-the-rays-of-the-setting-sun-1024x677.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/chasovnya,https://parus-peterburg.ru/wp-content/uploads/2020/04/kunstkammer-rostral-column-peter-and-paul-fortress-and-the-palace-bridge-across-the-neva-river-in-st-petersburg-in-the-rays-of-the-setting-sun-1024x677.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/pskov-izborsk-pechery/,https://parus-peterburg.ru/wp-content/uploads/2020/09/st-nicholas-nikolsky-cathedral-izborsk-fortress-izborsk-pskov-region-russia-400x400.jpg,View of the St. Nicholas (Nikolsky) Cathedral on the territory o,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-na-ostrov-konevec/,https://parus-peterburg.ru/wp-content/uploads/2020/04/meteor-motorship-ladoga-lake-nature-karelia-russia-400x400.jpg,Meteor motorship on Ladoga Lake in Karelia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/meteor-motorship-ladoga-lake-nature-karelia-russia-400x400.jpg,Meteor motorship on Ladoga Lake in Karelia,,200,OK,
IMG,https://parus-peterburg.ru/luchshie-ehkskursii-po-sankt-peterburgu/,https://parus-peterburg.ru/wp-content/uploads/2020/04/neva-river-channel-in-saintpetersburg-500x335.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/kyda-shodit-s-rebenkom-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2020/04/neva-river-channel-in-saintpetersburg-500x335.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-na-oktyabr/,https://parus-peterburg.ru/wp-content/uploads/2020/04/neva-river-channel-in-saintpetersburg-500x335.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/20-samyh-neobichnyh-mest-peterburg/,https://parus-peterburg.ru/wp-content/uploads/2020/04/neva-river-channel-in-saintpetersburg-500x335.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/samyye-interesnyye-varianty-marshrutov/,https://parus-peterburg.ru/wp-content/uploads/2021/08/city-6572698_1920-2-1024x681.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/samyye-interesnyye-varianty-marshrutov/,https://parus-peterburg.ru/wp-content/uploads/2021/08/san_petersburgo_panoramica_del_rio_neva-1024x493.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/tours/ладожские-шхеры-и-места-силы-карелии-н/,https://parus-peterburg.ru/wp-content/uploads/2021/07/river-with-rocks-sunset-background-400x400.jpg,river-with-rocks-sunset-background,,200,OK,
IMG,https://parus-peterburg.ru/tours/ладожские-шхеры-и-места-силы-карелии-н/,https://parus-peterburg.ru/wp-content/uploads/2021/07/sunset-lake-with-red-sky-tree-foreground-400x400.jpg,sunset-lake-with-red-sky-tree-foreground,,200,OK,
IMG,https://parus-peterburg.ru/tours/попробуй-карелию-на-вкус/,https://parus-peterburg.ru/wp-content/uploads/2022/03/AdobeStock_398021965_Vakkosalmi-8-7-400x400.webp,AdobeStock_398021965_Vakkosalmi (8) (7),,200,OK,
IMG,https://parus-peterburg.ru/tours/goroda-mastera/,https://parus-peterburg.ru/wp-content/uploads/2021/07/ее-500x333.jpg,,,200,OK,
AHREF,https://parus-peterburg.ru/prazdnik-zakrytiya-fontanov-v-petergofe,https://parus-peterburg.ru/wp-content/uploads/2023/08/rezhim_raboty_15-25_sentyabrya_2023.jpg,,,200,OK,true
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/wooden-building-architecture-monastery-valaam-island-karelia-russia-400x400.jpg,Wooden building architecture of monastery in Valaam island Karelia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/valaam-monastery-ladoga-lake-karelia-russia-500x333.jpg,Valaam Monastery and Ladoga Lake in Karelia in Russia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/valaam-russia-june-11-2015-boats-valaam-monastery-karelia-russia-lagoda-lake-400x400.jpg,Valaam Monastery and Ladoga Lake Karelia Russia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/valaam-monastery-karelia-russia-it-is-situated-island-lagoda-lake-400x400.jpg,Valaam Monastery in Karelia of Russia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/church-candles-background-icons-russian-orthodox-cathedral.jpg.webp,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/valaam-monastery-ladoga-lake-karelia-russia-400x400.jpg,Valaam Monastery and Ladoga Lake in Karelia in Russia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/valaam-monastery-karelia-russia-it-is-situated-island-lagoda-lake-500x375.jpg,Valaam Monastery in Karelia of Russia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/valaam-monastery-karelia-russia-it-is-situated-island-lagoda-lake-1-400x400.jpg,Valaam Monastery of Karelia in Russia,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/interior-with-icons-russian-orthodox-cathedral-valaam-monastery-400x400.jpg,Interior with icons in Russian orthodox cathedral. Valaam monast,,200,OK,
IMG,https://parus-peterburg.ru/valaam/,https://parus-peterburg.ru/wp-content/uploads/2020/04/interior-with-icons-russian-orthodox-cathedral-valaam-monastery-1-500x333.jpg,Interior with icons in Russian orthodox cathedral. Valaam monast,,200,OK,
IMG,https://parus-peterburg.ru/tury/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/пушкин-2,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/legendy-karelii-ruskeala-i-valaam/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/zolotoe-kolco-iz-sankt-peterburga,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/valdaj-velikij-novgorod/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/kazan-kazhdyj-den-3-dnya/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/amber-lend/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/yantarnaya-mozaika/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/kaliningrad/,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/prazdnichnyj-krym/,https://parus-peterburg.ru/wp-content/uploads/2021/07/3a-1-400x400.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/hramy-i-svyatyni-goroda-na-neve,https://parus-peterburg.ru/wp-content/uploads/2020/04/cruiser-avrora-in-the-neva-river-city-saint-petersburg-russia-1.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/peterburg-ekateriny-ii,https://parus-peterburg.ru/wp-content/uploads/2020/04/cruiser-avrora-in-the-neva-river-city-saint-petersburg-russia-1.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/obzornaya-ekskursiya-s-posesheniem-avrory,https://parus-peterburg.ru/wp-content/uploads/2020/04/cruiser-avrora-in-the-neva-river-city-saint-petersburg-russia-1.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-v-petergof,https://parus-peterburg.ru/wp-content/uploads/2020/04/cruiser-avrora-in-the-neva-river-city-saint-petersburg-russia-1.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/indiv-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/04/cruiser-avrora-in-the-neva-river-city-saint-petersburg-russia-1.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/legendy-karelii-ruskeala-i-valaam/,https://parus-peterburg.ru/wp-content/uploads/2021/05/f00c7b07ac85fea34bb69a86281b48dc-400x400.jpg,f00c7b07ac85fea34bb69a86281b48dc,,200,OK,
IMG,https://parus-peterburg.ru/tours/kavkazskaya-rapsodiya-light/,https://parus-peterburg.ru/wp-content/uploads/2021/07/111111-2.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tury/,https://parus-peterburg.ru/wp-content/uploads/2021/07/111111-2.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/kavkazskaya-rapsodiya/,https://parus-peterburg.ru/wp-content/uploads/2021/07/111111-2.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/zvezdnyj-tur-po-krymu/,https://parus-peterburg.ru/wp-content/uploads/2021/07/111111-2.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/v-tridevyatom-czarstve/,https://parus-peterburg.ru/wp-content/uploads/2021/07/111111-2.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/kaliningrad/,https://parus-peterburg.ru/wp-content/uploads/2021/07/111111-2.jpg,tour-image,,200,OK,
AHREF,https://parus-peterburg.ru/novyj-god-v-pitere-kuda-skhodit-v-prazdniki/,https://parus-peterburg.ru/wp-content/uploads/2023/12/yarmarka-peterburg-2.png,,,200,OK,true
IMG,https://parus-peterburg.ru/novyj-god-v-pitere-kuda-skhodit-v-prazdniki/,https://parus-peterburg.ru/wp-content/uploads/2023/12/yarmarka-peterburg-2.png,,,200,OK,
IMG,https://parus-peterburg.ru/tours/krymskaya-krugosvetka-2/,https://parus-peterburg.ru/wp-content/uploads/2021/07/666-400x400.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/tours/ocharovanie-adygei/,https://parus-peterburg.ru/wp-content/uploads/2021/07/3somb35nfem-500x329.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/pskov-izborsk-pechery/,https://parus-peterburg.ru/wp-content/uploads/2020/09/izborsk-fortress-the-nikolsky-gate-and-st-nicholas-nikolsky-cathedral-izborsk-pskov-region-russia-1-400x400.jpg,"View of the wall of the Izborsk fortress, the Nikolsky Gate and",,200,OK,
IMG,https://parus-peterburg.ru/tours/paradnyj-peterburg-s-vyhodom-v-finskij-zaliv/,https://parus-peterburg.ru/wp-content/uploads/2020/04/view-of-st-petersburg-trinity-bridge-500x300.jpg,View of St. Petersburg. Trinity Bridge,,200,OK,
IMG,https://parus-peterburg.ru/kruiz-po-neve-s-vyhodom-v-finskij-zaliv/,https://parus-peterburg.ru/wp-content/uploads/2020/04/view-of-st-petersburg-trinity-bridge-500x300.jpg,View of St. Petersburg. Trinity Bridge,,200,OK,
IMG,https://parus-peterburg.ru/pushkin1,https://parus-peterburg.ru/wp-content/uploads/2020/05/antique-ottoman-chairs-stately-celebrations-500x335.jpg,Antique ottoman and chairs for stately celebrations.,,200,OK,
IMG,https://parus-peterburg.ru/revolyucionnaya-stolica/,https://parus-peterburg.ru/wp-content/uploads/2021/05/4-9-400x400.png,4,,200,OK,
IMG,https://parus-peterburg.ru/pskov-izborsk-pechery/,https://parus-peterburg.ru/wp-content/uploads/2020/09/view-of-the-church-of-sergius-of-radonezh-and-nikander-of-pskov-on-a-sunny-summer-day-stary-izborsk-pskov-region-russia-400x400.jpg,View of the Church of Sergius of Radonezh and Nikander of Pskov,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/6-1-500x333.jpg,6,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/Янтарный-500x332.jpg,Янтарный,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/9-400x400.jpg,9,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/8-3-500x317.jpg,8,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/КК1-5-500x333.jpg,КК1,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/КК2-3-400x400.jpg,КК2,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/калининград-500x332.jpg,калининград,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/10-1-500x333.jpg,10,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/5-2-500x333.jpg,5,,200,OK,
IMG,https://parus-peterburg.ru/azbuka-ekskursij,https://parus-peterburg.ru/wp-content/uploads/2021/05/7-2-500x333.jpg,7,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-po-peterburgu-na-iyul,https://parus-peterburg.ru/wp-content/uploads/2023/09/firework-display-over-river-against-buildings-in-city-at-night-500x333.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/salyut-na-den-pobedy,https://parus-peterburg.ru/wp-content/uploads/2023/09/firework-display-over-river-against-buildings-in-city-at-night-500x333.jpg,"Festive salute over the Peter and Paul Fortress in a significant Victory Day for the country on May 9, improbable quantity of ships observes a show, an eternal flame of memory burns on rostral colons",,200,OK,
IMG,https://parus-peterburg.ru/salyut-na-den-vmf-s-teplohoda,https://parus-peterburg.ru/wp-content/uploads/2023/09/firework-display-over-river-against-buildings-in-city-at-night-500x333.jpg,"Festive salute over the Peter and Paul Fortress in a significant Victory Day for the country on May 9, improbable quantity of ships observes a show, an eternal flame of memory burns on rostral colons",,200,OK,
IMG,https://parus-peterburg.ru/den-vmf-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2023/09/firework-display-over-river-against-buildings-in-city-at-night-500x333.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/zvezdnyj-tur-po-krymu/,https://parus-peterburg.ru/wp-content/uploads/2021/07/vinogr-500x333.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/tours/vkus-kryma/,https://parus-peterburg.ru/wp-content/uploads/2021/07/vinogr-500x333.jpg,,,200,OK,
AHREF,https://parus-peterburg.ru/kyda-shodit-s-rebenkom-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2022/04/3d6e89_fc5aefc5479448c8bcdfa873036e464a_mv2_d_4000_2670_s_4_2.webp,,,200,OK,true
IMG,https://parus-peterburg.ru/kyda-shodit-s-rebenkom-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2022/04/3d6e89_fc5aefc5479448c8bcdfa873036e464a_mv2_d_4000_2670_s_4_2.webp,,,200,OK,
AHREF,https://parus-peterburg.ru/20-samyh-neobichnyh-mest-peterburg/,https://parus-peterburg.ru/wp-content/uploads/2022/02/800px-Академия_им._А.Л._Штиглица-5.jpg,,,200,OK,true
AHREF,https://parus-peterburg.ru/avtopark/,https://parus-peterburg.ru/wp-content/uploads/2021/04/Салон-белого-автобуса-Парус.jpeg,img,,200,OK,true
IMG,https://parus-peterburg.ru/mify-i-legendy-sankt-peterburga,https://parus-peterburg.ru/wp-content/uploads/2020/04/cathedral-in-kronstadt.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-v-kronshtadt,https://parus-peterburg.ru/wp-content/uploads/2020/04/cathedral-in-kronstadt.jpg,,,200,OK,
IMG,https://parus-peterburg.ru/indiv-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/04/cathedral-in-kronstadt.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/bolshaya-obzornaya-ekskursiya-s-posesheniem-petropavlovskoi-kreposti,https://parus-peterburg.ru/wp-content/uploads/2020/04/cathedral-in-kronstadt.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/tours/жемчужина-карелии-рускеала-новогод/,https://parus-peterburg.ru/wp-content/uploads/2020/04/cathedral-in-kronstadt.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/blokadnyi-leningrad,https://parus-peterburg.ru/wp-content/uploads/2020/04/cathedral-in-kronstadt.jpg,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/mify-i-legendy-sankt-peterburga,https://parus-peterburg.ru/wp-content/uploads/2021/05/sunset-over-the-river-and-peter-and-paul-fortress-1.jpg.webp,tour-image,,200,OK,
IMG,https://parus-peterburg.ru/pskov-izborsk-pechory/,https://parus-peterburg.ru/wp-content/uploads/2021/06/триго.jpg.webp,tour-image,,200,OK,
